id,oracion_id,oracion_original,oracion_limpia,oracion_sinStopWords,presidente,vicepresidente,lista,Partido
AG,101,"10) Militarización de puertos y total control costero y marítimo: 10.a) Aumentar la seguridad en los puertos y la costa, reduciendo el tráfico de drogas y contrabando.",militarizacion de puertos y total control costero y maritimo a aumentar la seguridad en los puertos y la costa reduciendo el trafico de drogas y contrabando,militarizacion puertos total control costero maritimo aumentar seguridad puertos costa reduciendo trafico drogas contrabando,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,102,"11) Promover mejor protección y seguridad jurídica a la Policía Nacional :
ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 13 11.a) Aumentar la moral y motivación de los agentes de la policía, mejorando su efectividad en el cumplimiento de sus funciones.",promover mejor proteccion y seguridad juridica a la policia nacional ecuador sostenible plan de gobierno agn a aumentar la moral y motivacion de los agentes de la policia mejorando su efectividad en el cumplimiento de sus funciones,promover mejor proteccion seguridad juridica policia nacional ecuador sostenible plan gobierno agn aumentar moral motivacion agentes policia mejorando efectividad cumplimiento funciones,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,103,12) Mejoramiento de las condiciones de la Policía Nacional : 12.a) Fortalecer la capacidad operativa de la policía mediante la mejora de sus condiciones laborales y recursos disponibles.,mejoramiento de las condiciones de la policia nacional a fortalecer la capacidad operativa de la policia mediante la mejora de sus condiciones laborales y recursos disponibles,mejoramiento condiciones policia nacional fortalecer capacidad operativa policia mediante mejora condiciones laborales recursos disponibles,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,104,13) Trabajo en conjunto con Fuerzas Armadas: 13.a) Mejorar la coordinación y efectividad en operativos conjuntos contra el crimen organizado y situaciones de emergencia.,trabajo en conjunto con fuerzas armadas a mejorar la coordinacion y efectividad en operativos conjuntos contra el crimen organizado y situaciones de emergencia,trabajo conjunto fuerzas armadas mejorar coordinacion efectividad operativos conjuntos crimen organizado situaciones emergencia,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,105,"14) Creación de aplicación de denuncias anónimas con GPS : 14.a) Facilitar la denuncia de delitos y comportamientos peligrosos, aumentando la participación ciudadana en la seguridad pública.",creacion de aplicacion de denuncias anonimas con gps a facilitar la denuncia de delitos y comportamientos peligrosos aumentando la participacion ciudadana en la seguridad publica,creacion aplicacion denuncias anonimas gps facilitar denuncia delitos comportamientos peligrosos aumentando participacion ciudadana seguridad publica,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,106,15) Recuperación total del control de sectores mineros y estratégicos: 15.a) Asegurar que la minería y otras actividades en sectores estratégicos se realicen de manera legal y sostenible.,recuperacion total del control de sectores mineros y estrategicos a asegurar que la mineria y otras actividades en sectores estrategicos se realicen de manera legal y sostenible,recuperacion total control sectores mineros estrategicos asegurar mineria actividades sectores estrategicos realicen manera legal sostenible,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,107,"16) Enfoque estratégico en reparación de tejido social : 16.a) Fomentar la cohesión social y la inclusión de comunidades en riesgo, reduciendo la violencia y el crimen.",enfoque estrategico en reparacion de tejido social a fomentar la cohesion social y la inclusion de comunidades en riesgo reduciendo la violencia y el crimen,enfoque estrategico reparacion tejido social fomentar cohesion social inclusion comunidades riesgo reduciendo violencia crimen,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,108,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 14 ECONOMÍA, TRABAJO Y PRODUCCIÓN OBJETIVOS ESPECIFICOS Disminución del Impuesto a Consumos Especiales (ICE) y del Impuesto a la Salida de Divisas (ISD) : Aumentar el consumo interno y la inversión, facilitando el acceso a productos y servicios.",ecuador sostenible plan de gobierno agn economia trabajo y produccion objetivos especificos disminucion del impuesto a consumos especiales ice y del impuesto a la salida de divisas isd aumentar el consumo interno y la inversion facilitando el acceso a productos y servicios,ecuador sostenible plan gobierno agn economia trabajo produccion objetivos especificos disminucion impuesto consumos especiales ice impuesto salida divisas isd aumentar consumo interno inversion facilitando acceso productos servicios,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,109,Mejorar la competitividad de las empresas locales en el mercado internacional.,mejorar la competitividad de las empresas locales en el mercado internacional,mejorar competitividad empresas locales mercado internacional,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,110,Disminución de ministerios del estado y aumento de su eficiencia a través de tecnologías e inteligencia artificial : Reducir costos administrativos y mejorar la gestión pública.,disminucion de ministerios del estado y aumento de su eficiencia a traves de tecnologias e inteligencia artificial reducir costos administrativos y mejorar la gestion publica,disminucion ministerios aumento eficiencia traves tecnologias inteligencia artificial reducir costos administrativos mejorar gestion publica,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,111,Aumentar la transparencia y la eficacia en la toma de decisiones gubernamentales.,aumentar la transparencia y la eficacia en la toma de decisiones gubernamentales,aumentar transparencia eficacia toma decisiones gubernamentales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,112,No aumento de impuestos: Mantener el poder adquisitivo de los ciudadanos y estimular el consumo.,no aumento de impuestos mantener el poder adquisitivo de los ciudadanos y estimular el consumo,aumento impuestos mantener poder adquisitivo ciudadanos estimular consumo,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,113,Generar confianza en el sector empresarial y atraer inversiones.,generar confianza en el sector empresarial y atraer inversiones,generar confianza sector empresarial atraer inversiones,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,114,Revision de contratos perjudiciales para el estado en los tiempos estipulados: Optimizar los recursos fiscales y mejorar la rentabilidad del estado.,revision de contratos perjudiciales para el estado en los tiempos estipulados optimizar los recursos fiscales y mejorar la rentabilidad del estado,revision contratos perjudiciales tiempos estipulados optimizar recursos fiscales mejorar rentabilidad,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,115,Potenciar el uso de esos recursos en proyectos de infraestructura y desarrollo social.,potenciar el uso de esos recursos en proyectos de infraestructura y desarrollo social,potenciar uso recursos proyectos infraestructura desarrollo social,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,116,Protección de economías locales mediante seguridad focalizada: Fortalecer la resiliencia de las comunidades y fomentar el desarrollo económico regional.,proteccion de economias locales mediante seguridad focalizada fortalecer la resiliencia de las comunidades y fomentar el desarrollo economico regional,proteccion economias locales mediante seguridad focalizada fortalecer resiliencia comunidades fomentar desarrollo economico regional,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,117,Disminuir la criminalidad y crear un entorno más seguro para los negocios.,disminuir la criminalidad y crear un entorno mas seguro para los negocios,disminuir criminalidad crear entorno mas seguro negocios,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,118,Estudio de posibles zonas francas: Atraer inversión extranjera y promover la generación de empleo en áreas estratégicas.,estudio de posibles zonas francas atraer inversion extranjera y promover la generacion de empleo en areas estrategicas,estudio posibles zonas francas atraer inversion extranjera promover generacion empleo areas estrategicas,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,119,"Impulsar la producción y exportación de bienes, aumentando la competitividad.",impulsar la produccion y exportacion de bienes aumentando la competitividad,impulsar produccion exportacion bienes aumentando competitividad,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,120,"ECUADOR SOSTENIBLE Plan de Gobierno 2025 -2029 AGN 15 Construcción de vías de conexión comercial estratégicas: Mejorar la infraestructura de transporte, facilitando el comercio y la logística.",ecuador sostenible plan de gobierno agn construccion de vias de conexion comercial estrategicas mejorar la infraestructura de transporte facilitando el comercio y la logistica,ecuador sostenible plan gobierno agn construccion vias conexion comercial estrategicas mejorar infraestructura transporte facilitando comercio logistica,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,121,Fomentar la integración regional y el desarrollo de mercados locales.,fomentar la integracion regional y el desarrollo de mercados locales,fomentar integracion regional desarrollo mercados locales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,122,Apoyo económico agrícola a través de la PAPA: Plan de Apoyo al Productor Agrícola: Incrementar la productividad agrícola y asegurar la seguridad alimentaria.,apoyo economico agricola a traves de la papa plan de apoyo al productor agricola incrementar la productividad agricola y asegurar la seguridad alimentaria,apoyo economico agricola traves papa plan apoyo productor agricola incrementar productividad agricola asegurar seguridad alimentaria,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,123,Mejorar los ingresos de los agricultores y promover el desarrollo rural sostenible.,mejorar los ingresos de los agricultores y promover el desarrollo rural sostenible,mejorar ingresos agricultores promover desarrollo rural sostenible,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,124,Inversión en energías renovables: Diversificar la matriz energética y reducir la dependencia de combustibles fósiles.,inversion en energias renovables diversificar la matriz energetica y reducir la dependencia de combustibles fosiles,inversion energias renovables diversificar matriz energetica reducir dependencia combustibles fosiles,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,125,Promover la sostenibilidad ambiental y crear empleo en el sector verde.,promover la sostenibilidad ambiental y crear empleo en el sector verde,promover sostenibilidad ambiental crear empleo sector verde,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
AG,126,Contador Nacional de recursos no renovables: Mejorar la gestión y la transparencia en la explotación de recursos naturales.,contador nacional de recursos no renovables mejorar la gestion y la transparencia en la explotacion de recursos naturales,contador nacional recursos renovables mejorar gestion transparencia explotacion recursos naturales,ANDREA GONZALEZ,GALO MONCAYO,3.0,PARTIDO SOCIEDAD PATRIÓTICA 21 DE ENERO
