ID;Oracion_ID;Oracion;Temas Clave
10;50;desarrollo económico sostenible abogar modelo económico equilibrar crecimiento bienestar social preservación medio ambiente fomentar inversión responsable desarrollo industria verde;medio ambiente, ambiente, industria, desarrollo
10;51;seguridad ciudadano creer enfoque integral seguridad garantizar protección ciudadano frente crimen organizado fortalecer institución recuperar control territorial asegurar vida digno seguro;seguridad, seguridad ciudadana, crimen organizado
10;52;mision compromiso ser recuperar control territorial crimen organizado construir ecuador justo sostenible seguro;crimen organizado
10;53;transformar economía ecuador hacia modelo desarrollo sostenible promover inversión tecnológico agricultura mejorar productividad sostenibilidad sector abogar enfoque integral prevención salud;salud, desarrollo sostenible, economía, sostenibilidad, cultura, agricultura, desarrollo, inversión
10;54;buscar empoderar ciudadano través educación calidad ecuador sostenible plan gobierno agn promover participación activo emprendimiento mientras fortalecer derecho combatir corrupción proteger población vulnerable;emprendimiento, gobierno, educación, corrupción
10;55;vision ser representante político liderir transformación integral ecuador hacia economía sostenible equitativo moderno;economía
10;56;visualizar país innovación respeto ser humano superación medio ambiente ser pilar desarrollo justicia ser eficaz transparente cada ciudadano empoderado educación calidad participar activamente construcción sociedad inclusivo próspero libre corrupción criminalidad;medio ambiente, ambiente, innovación, justicia, desarrollo, educación, corrupción
10;57;concepto clave desarrollo sostenible enfoque desarrollo buscar satisfacer necesidad presente comprometer capacidad futuro generación satisfacer propio necesidad integrar aspecto económico social ambiental;desarrollo sostenible, desarrollo
10;58;sostenibilidad financiero capacidad organización sistema mantener funcionamiento cumplir obligación financiero largo plazo asegurar ingreso suficiente cubrir costo gasto manera sostenible;sostenibilidad
10;59;sostenibilidad tiempo habilidad sistema proceso mantener él funcionar manera efectivo largo tiempo garantizar agotir recurso necesario continuidad;sostenibilidad
10;60;país desarrollado país haber alcanzar alto nivel desarrollo económico social caracterizado ingreso per cápita elevado infraestructura avanzado alto calidad vida acceso servicio básico educación salud;infraestructura, salud, desarrollo, educación
10;61;ecuador sostenible plan gobierno agn inversión tecnológico agrícola asignación recurso financiero humano investigación desarrollo adopción tecnología mejorar productividad sostenibilidad agricultura;gobierno, agricultura, cultura, tecnología, desarrollo, inversión, sostenibilidad
10;62;economía verde modelo económico buscar reducir riesgo ambiental escasez ecológico promover crecimiento económico inclusivo sostenible través inversión actividad mejorar bienestar humano igualdad social;economía, inversión, igualdad
10;63;economía naranjar sector económico incluir actividad relacionado cultura art creatividad producción consumo bien servicio cultural contribuir desarrollo económico social;economía, cultura, desarrollo
10;64;economía sostenible modelo económico buscar equilibrar crecimiento económico equidad social sostenibilidad ambiental promover práctica agotar recurso causen daño entorno;economía, sostenibilidad
10;65;economía social libre mercado sistema económico combinar libertad mercado principio justicia social buscar promover bienestar general través intervención regulación economía;justicia, justicia social, economía
10;66;soberanía alimentario derecho pueblo país definir propio política agrícola alimentario priorizar producción local sostenible garantizar acceso alimento suficiente nutritivo;política
10;67;cambio climático alteración significativo patrón climático global principalmente atribuible actividad humano quema combustible fósil resultar aumento temperatura global cambio ecosistema;cambio climático
10;68;reparación tejido social proceso restaurar fortalecer relación cohesión comunidad afectado conflicto desigualdad promover diálogo justicia inclusión;justicia, igualdad
10;69;enfoque buscar sanar división construir entorno confianza colaboración bienestar común;
10;70;ecuador sostenible plan gobierno agn marco legal marco legal participación presidencial ecuador artículo derecho participación ciudadano artículo establecer derecho fundamental ciudadano ecuatoriano incluir derecho participar asunto público elegir ser elegir elección popular;gobierno
10;71;ecuatoriano gozar siguiente derecho;
10;74;elegir ser elegir participar asunto interés público fiscalizar acto poder público;
10;75;implicar ciudadano tener derecho participar proceso electoral elegir presidente postular él dicho cargo;
10;76;artículo función presidente república artículo definir funcionario elección popular incluir presidente república ser representant tiempo completo mandant partido político movimiento auspiciar;
10;77;responder políticamente deber rendir cuenta actuación;política
10;78;incluir participación activo presidente administración ejecución función;
10;79;artículo requisito ser presidente artículo describir requisito necesario ser elegir presidente república poder ser candidata candidato presidenta presidente república requerir ser ecuatoriano ecuatoriano nacimiento haber cumplir treinta cinco año edad fecha inscripción candidatura;
