ID;Oracion_ID;Oracion;Temas Clave;Partido;CandidatoPresidente;CandidatoVicePresidente;ListaPolitica
10;196;fortalecer relación industria farmacéutico local impulsar producción nacional;industria;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;197;monitor nacional calidad agua aire establecer sistema vigilancia ambiental permitir identificar abordar problema contaminación salud público;salud, salud pública;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;198;proteger salud población mediante implementación política acción garantizar entorno saludable;política, salud;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;199;agrir seguridad vial objetivo especifico papa plan apoyo productor agrícola fortalecer capacidad productor agrícola mediante acceso asistencia técnico financiero;seguridad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;200;aumentar productividad sostenibilidad actividad agrícola;sostenibilidad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;201;plan desarrollo investigación tecnología agricultura afín promover innovación sector agrícola mejorar eficiencia calidad producción;agricultura, cultura, ciencia, tecnología, desarrollo, innovación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;202;desarrollar solución adaptado necesidad local impulsar competitividad sector;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;203;reducción impuesto insumos disminuir costo producción agricultor incrementar rentabilidad;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;204;ecuador sostenible plan gobierno agn incentivar compra insumo calidad mejorar producción agrícola;gobierno;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;205;coordinación grupo trabajo intercambio conocimiento internacional interprovincial fomentar colaboración aprendizaje productor mejorar práctica agrícola;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;206;impulsar transferencia tecnología conocimiento beneficien agricultor;tecnología;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;207;acceso riego zona potencial aumentar disponibilidad agua riego mejorar producción seguridad alimentario;seguridad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;208;reducir vulnerabilidad cultivo variación climático;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;209;creación escenario nuevo cooperativa exportador facilitar organización productor mejorar acceso mercado internacional;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;210;aumentar competitividad producto ecuatoriano exterior;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;211;sistema transacción tarjeta banca protección precio promover inclusión financiero productor asegurar mejor condición venta;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;212;proteger agricultor volatilidad precio mercado;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;213;apoyo seguridad sector productivo pequeño mediano emergencia camaronero pesquero agrícola proteger productor situación crisis garantizar continuidad actividad;seguridad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;214;fomentar resiliencia sector productivo emergencia;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;215;soporte semilla alto calidad acceso tecnología punta mejorar productividad calidad cultivo mediante uso insumo avanzado;tecnología;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;216;fomentar investigación desarrollo variedad adaptado condición local;desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;217;ecuador sostenible plan gobierno agn sistema mejorado centro acopio optimizar recolección almacenamiento producto agrícola reducir pérdida postcosecha;gobierno;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;218;facilitar acceso productor mercado aumentar ingreso;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;219;soberanía alimentario eje transversal inversión investigación desarrollo producto asegurar producción alimento local satisfagar demanda interno reducir dependencia importación;importaciones, desarrollo, inversión;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;220;promover práctica agrícola sostenible fortalecer capacidad país producir propio alimento;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;221;propuesta seguridad vial aplicación denuncia anónimo gps falta señalético daño vial solución vial zona peligroso mejorar seguridad vial mediante identificación resolución problema tiempo real;seguridad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;222;fomentar participación ciudadano gestión infraestructura vial;infraestructura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;223;análisis posible paso competencia específico gobierno local medición resultado aumentar eficiencia gestión infraestructura vial nivel local adaptar solución necesidad específico cada comunidad;gobierno, infraestructura, ciencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;224;promover rendición cuenta transparencia gestión público ámbito local;gestión pública, transparencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;225;gobernabilidad descentralización objetivo especifico auditoer externaforense estructura ejecutivo aumentar transparencia gestión gubernamental identificar área mejora posible irregularidad;transparencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;226;fortalecer rendición cuenta funcionario público generar confianza ciudadanía;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;227;ecuador sostenible plan gobierno agn control territorio sector estratégico minero petrolero energético territorio costero marítimo asegurar protección recurso natural sostenibilidad ambiental explotación sector estratégico;gobierno, sostenibilidad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;228;garantizar gestión adecuado equitativa recurso beneficiar comunidad local;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;229;reducción ministerio estratégico secretaría optimizar estructura gobierno reducir costo administrativo mejorar eficiencia gestión público;gobierno, gestión pública, ciencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;230;enfocar recurso área clave impactir directamente desarrollo país;desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;231;campaña comunicación educación recuperación nacionalismo fortalecer identidad nacional pertenencia ciudadano promover cohesión social;educación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;232;fomentar participación activo ciudadanía construcción futuro común defensa interés nacional;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;233;reemplazo proceso presencial gubernamental virtualidad ayuda centro conectividad facilitar acceso servicio gubernamental especialmente área rural difícil acceso mejorar inclusión social;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;234;aumentar eficiencia rapidez atención trámite servicio público;servicios públicos, ciencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;235;propuesta nuevo constitución través diferente mecanismo democrático participativo promover participación ciudadano toma decisión política asegurar nuevo constitución reflejar necesidad deseo población;política;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;236;fortalecer democracia país garantizar marco legal respetar derechos humanos fomente equidad;democracia, derechos humanos;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;237;ecuador sostenible plan gobierno agn medio ambiente turismo objetivo especifico propuesta medio ambiente protección ecosistema peligro extinción frágil estudio potencial económico uso sostenible salvaguardar biodiversidad ecosistema vulnerable asegurar conservación futuro generación;medio ambiente, turismo, gobierno, ambiente, biodiversidad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;238;fomentar desarrollo actividad económico sostenible aprovechar recurso natural comprometer integridad;desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;239;creación agencia protección ambiental ecuador establecer organismo especializado recopilación análisis dato ambiental mejorar toma decisión conservación salud público;salud, protección ambiental, salud pública;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;240;garantizar enfoque proactivo gestión recurso natural protección medio ambiente;medio ambiente, ambiente;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;241;público acceso dato real marco acuerdo escazú aumentar transparencia gestión ambiental participación ciudadano toma decisión;transparencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;242;fomentar cultura responsabilidad ambiental conciencia público problema ecológico;cultura, ciencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;243;protección zona recarga hídrico asegurar conservación área crítico recarga acuífero garantizar suministro agua dulce;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;244;promover práctica uso sostenible agua beneficien población ecosistema;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;245;propuesta turismo promoción turismo sostenible nacional internacional aumentar conciencia importancia turismo responsable preservar patrimonio natural cultural;turismo, cultura, ciencia;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;246;atraer turista interesado experiencia sostenible generar ingreso beneficien comunidad local;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;247;ecuador sostenible plan gobierno agn pop plan ordenamiento playa regular planificar uso playa garantizar conservación disfrute mismo parte población;gobierno;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;248;proteger ecosistema costero marino promover sostenibilidad actividad turístico;sostenibilidad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;249;promoción consumo interno turismo cultural través fecha simbólico fortalecer identidad cultural patrimonio local incentivar turismo interno;turismo, cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;250;generar mayor flujo económico hacia comunidad celebrar festividad tradición cultural;cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;251;mejoramiento infraestructura turístico conexión vial facilitar acceso destino turístico mejorar experiencia visitante aumentar competitividad sector;infraestructura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;252;promover desarrollo regional través inversión infraestructura beneficien turismo comunidad local;turismo, infraestructura, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;253;desarrollo producto turístico consumo internacional contenido cultural diversificar oferta turístico país atraer turista interesado cultura tradición ecuatoriano;cultura, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;254;generar ingreso sostenible comunidad través promoción patrimonio cultural;cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;255;inclusión arte cultura deporte objetivo especifico propuesta inclusión social asistencia institución educativo ámbito inclusión garantizar acceso educación calidad estudiante discapacidad necesidad especial promover integración sistema educativo;deporte, cultura, educación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;256;fomentar capacitación docente técnica inclusiva mejorar atención apoyo diversidad aula;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;257;ecuador sostenible plan gobierno agn desarrollo programa gobierno local ciudad accesibl mejorar infraestructura urbano transporte público facilitar movilidad persona discapacidad vulnerabilidad;gobierno, transporte, infraestructura, desarrollo, movilidad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;258;promover participación activo ciudadano vida comunitario asegurar espacio público ser inclusivo accesib él;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;259;propuesta arte cultura promoción protección arte música evento público afín fomentar diversidad cultural expresión artístico fortalecer identidad nacional patrimonio cultural;cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;260;aumentar acceso actividad cultural artístico enriquecer vida comunitario promover desarrollo social;cultura, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;261;intercambio cultural internacional promoción arte música nacional impulsar reconocimiento difusión talento artístico ecuatoriano ámbito internacional abrir oportunidad artista;cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;262;establecer red colaboración cultural enriquezcar creatividad innovación país;cultura, innovación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;263;incentivo gobierno local promover evento cultural deportivo artístico demuestren aumento población beneficiado estimular organización evento fortalecer cohesión social identidad cultural comunidad;gobierno, cultura;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;264;aumentar inversión actividad beneficien población mejorar acceso cultura deporte;deporte, cultura, inversión;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;265;propuesta deporte mejorar uso presupuesto destinado deporte espacio deportivo gratuito seguro optimizar asignación recurso desarrollo infraestructura programa deportivo asegurar ser accesib él;deporte, infraestructura, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;266;fomentar práctica deporte comunidad promover estilo vida saludable actividad físico;deporte, salud;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;267;ecuador sostenible plan gobierno agn estudio nacional levantamiento información deporte practicar diferente territorio crear diagnóstico claro oferta demanda actividad deportivo país identificar área mejora oportunidad;deporte, gobierno;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;268;facilitar planificación desarrollo política deportivo basado información concreto actualizado;política, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;269;beca convenio institución educativo desarrollo escuela arte deporte promover acceso educación artístico deportivo incentivar talento creatividad edad temprano;deporte, desarrollo, educación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;270;establecer alianza estratégico fortalecer formación integral joven disciplina;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;271;igualdad conectividad objetivo especifico propuesta igualdad género plan nacional prevención violencia uso aplicación alerta intervención temprano junto participación sociedad civil fortalecer capacidad respuesta situación violencia género mediante alerta temprano mecanismo intervención;igualdad de género, igualdad;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;272;promover participación activo sociedad civil vigilancia prevención violencia crear red apoyo comunitario;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;273;instituto técnico educación tercer nivel mujer modalidad incluir presencial acceso guardería facilitar acceso educación superior mujer promover desarrollo profesional empoderamiento;educación superior, desarrollo, educación;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;274;crear entorno inclusivo permitir mujer conciliar estudio responsabilidad familiar aumentar tasa graduación;;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;275;bolsa empleo préstamo lineamiento enfocado hacia mujer mejorar oportunidad empleo acceso financiamiento mujer fomentar independencia económico;empleo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
10;276;ecuador sostenible plan gobierno agn promover creación microempresa emprendimiento liderado mujer contribuir desarrollo económico local;emprendimiento, gobierno, desarrollo;PARTIDO SOCIEDAD PATRIÓTICA  21 DE ENERO;ANDREA GONZALEZ;GALO MONCAYO;3
